id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;km_num;latitude_num;longitude_num;data;ano;mes;mes_label;hora;faixa_horaria;acidente_fatal;acidente_grave;indice_severidade;ordem_dia_semana
498707;2023-01-12;quinta-feira;12:00:00;PA;316.0;130.6;NOVA TIMBOTEUA;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;5;0;2;1;2;0;3;2;-1.28644069;-47.3517171;SPRF-PA;DEL01-PA;UOP03-DEL01-PA;130.6;-1.28644069;-47.3517171;2023-01-12;2023;1;2023-01;12;Tarde;0;1;5;3
504001;2023-01-12;quinta-feira;16:40:00;PA;163.0;973;SANTAREM;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;6;0;2;0;4;0;2;2;-2.64879863;-54.80989708;SPRF-PA;DEL05-PA;UOP01-DEL05-PA;973.0;-2.64879863;-54.80989708;2023-01-12;2023;1;2023-01;16;Tarde;0;0;2;3
498644;2023-01-12;quinta-feira;05:50:00;PB;101.0;107.8;ALHANDRA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Simples;Reta;Não;2;1;0;1;0;0;1;2;-7.33327602;-34.94715448;SPRF-PB;DEL01-PB;UOP02-DEL01-PB;107.8;-7.33327602;-34.94715448;2023-01-12;2023;1;2023-01;5;Madrugada;1;1;8;3
498660;2023-01-12;quinta-feira;07:00:00;PB;230.0;82.8;CALDAS BRANDAO;Velocidade Incompatível;Capotamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;1;0;0;0;0;0;1;-7.1669;-35.3355;SPRF-PB;DEL01-PB;UOP03-DEL01-PB;82.8;-7.1669;-35.3355;2023-01-12;2023;1;2023-01;7;Manha;1;1;5;3
498689;2023-01-12;quinta-feira;06:30:00;PB;230.0;104.9;MOGEIRO;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-7.2061;-35.5165;SPRF-PB;DEL01-PB;UOP03-DEL01-PB;104.9;-7.2061;-35.5165;2023-01-12;2023;1;2023-01;6;Manha;0;0;0;3
498662;2023-01-12;quinta-feira;03:00:00;PB;230.0;472;SOUSA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;2;0;0;1;1;0;1;2;-6.7994;-38.2987;SPRF-PB;DEL03-PB;UOP03-DEL03-PB;472.0;-6.7994;-38.2987;2023-01-12;2023;1;2023-01;3;Madrugada;0;1;3;3
498726;2023-01-12;quinta-feira;13:30:00;PE;407.0;23.9;AFRANIO;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;1;0;0;0;0;0;1;-8.62237203;-40.99588613;SPRF-PE;DEL06-PE;UOP02-DEL06-PE;23.9;-8.62237203;-40.99588613;2023-01-12;2023;1;2023-01;13;Tarde;1;1;5;3
498729;2023-01-12;quinta-feira;13:30:00;PE;101.0;52;PAULISTA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-7.92358799;-34.89607201;SPRF-PE;DEL01-PE;UOP02-DEL01-PE;52.0;-7.92358799;-34.89607201;2023-01-12;2023;1;2023-01;13;Tarde;0;0;2;3
498806;2023-01-12;quinta-feira;21:47:00;PE;232.0;213.1;PESQUEIRA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-8.37683577;-36.7222201;SPRF-PE;DEL03-PE;UOP02-DEL03-PE;213.1;-8.37683577;-36.7222201;2023-01-12;2023;1;2023-01;21;Noite;0;0;1;3
498704;2023-01-12;quinta-feira;12:00:00;PE;101.0;72.8;RECIFE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;2;0;2;0;0;0;2;2;-8.08493106;-34.9450639;SPRF-PE;DEL01-PE;UOP01-DEL01-PE;72.8;-8.08493106;-34.9450639;2023-01-12;2023;1;2023-01;12;Tarde;0;0;2;3
498692;2023-01-12;quinta-feira;11:07:00;PE;101.0;163;RIBEIRAO;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Curva;Não;1;0;0;0;1;0;0;1;-8.55039544;-35.44619699;SPRF-PE;DEL01-PE;UOP03-DEL01-PE;163.0;-8.55039544;-35.44619699;2023-01-12;2023;1;2023-01;11;Manha;0;0;0;3
498648;2023-01-12;quinta-feira;06:22:00;PE;232.0;41;VITORIA DE SANTO ANTAO;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-8.11394893;-35.243303;SPRF-PE;DEL01-PE;UOP01-DEL01-PE;41.0;-8.11394893;-35.243303;2023-01-12;2023;1;2023-01;6;Manha;0;0;1;3
521797;2023-01-12;quinta-feira;01:50:00;PI;135.0;307;CRISTINO CASTRO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Não;4;0;1;2;1;0;3;2;-8.75472767;-44.15935426;SPRF-PI;DEL03-PI;UOP02-DEL03-PI;307.0;-8.75472767;-44.15935426;2023-01-12;2023;1;2023-01;1;Madrugada;0;1;7;3
498701;2023-01-12;quinta-feira;10:40:00;PI;402.0;71;LUIS CORREIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-3.09794238;-41.48743811;SPRF-PI;DEL05-PI;UOP01-DEL05-PI;71.0;-3.09794238;-41.48743811;2023-01-12;2023;1;2023-01;10;Manha;0;0;1;3
498700;2023-01-12;quinta-feira;07:30:00;PI;135.0;165;MANOEL EMIDIO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-7.95284692;-43.84330011;SPRF-PI;DEL03-PI;UOP01-DEL03-PI;165.0;-7.95284692;-43.84330011;2023-01-12;2023;1;2023-01;7;Manha;0;0;1;3
498636;2023-01-12;quinta-feira;05:23:00;PI;316.0;7.6;TERESINA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;1;0;0;1;1;-5.15584638;-42.77173332;SPRF-PI;DEL01-PI;UOP02-DEL01-PI;7.6;-5.15584638;-42.77173332;2023-01-12;2023;1;2023-01;5;Madrugada;0;1;3;3
498762;2023-01-12;quinta-feira;17:00:00;PI;343.0;4.5;TERESINA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Ponte;Sim;2;0;0;1;1;0;1;2;-5.089569;-42.802288;SPRF-PI;DEL01-PI;UOP01-DEL01-PI;4.5;-5.089569;-42.802288;2023-01-12;2023;1;2023-01;17;Tarde;0;1;3;3
517621;2023-01-12;quinta-feira;08:54:00;PR;369.0;34;ANDIRA;Ultrapassagem Indevida;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;0;1;1;2;-23.02875984;-50.20835102;SPRF-PR;DEL07-PR;UOP05-DEL07-PR;34.0;-23.02875984;-50.20835102;2023-01-12;2023;1;2023-01;8;Manha;0;1;3;3
498763;2023-01-12;quinta-feira;11:50:00;PR;277.0;129;BALSA NOVA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Não Informado;Não;1;0;0;1;0;0;1;1;-25.469985;-49.631555;SPRF-PR;DEL03-PR;UOP03-DEL03-PR;129.0;-25.469985;-49.631555;2023-01-12;2023;1;2023-01;11;Manha;0;1;3;3
498803;2023-01-12;quinta-feira;20:35:00;PR;369.0;31.7;CAMBARA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;1;1;0;1;0;1;2;-23.039911;-50.190935;SPRF-PR;DEL07-PR;UOP05-DEL07-PR;31.7;-23.039911;-50.190935;2023-01-12;2023;1;2023-01;20;Noite;1;1;6;3
498774;2023-01-12;quinta-feira;15:00:00;PR;277.0;555.1;CASCAVEL;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;1;2;-25.08851877;-53.17894042;SPRF-PR;DEL04-PR;UOP04-DEL04-PR;555.1;-25.08851877;-53.17894042;2023-01-12;2023;1;2023-01;15;Tarde;0;0;1;3
498836;2023-01-12;quinta-feira;22:35:00;PR;373.0;454.3;CHOPINZINHO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;Não;3;0;2;0;1;0;2;1;-25.89790453;-52.37090248;SPRF-PR;DEL02-PR;UOP01-DEL02-PR;454.3;-25.89790453;-52.37090248;2023-01-12;2023;1;2023-01;22;Noite;0;0;2;3
498702;2023-01-12;quinta-feira;11:30:00;PR;373.0;476;CORONEL VIVIDA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;6;0;4;1;1;0;5;2;-25.96350986;-52.5197692;SPRF-PR;DEL02-PR;UOP01-DEL02-PR;476.0;-25.96350986;-52.5197692;2023-01-12;2023;1;2023-01;11;Manha;0;1;7;3
498664;2023-01-12;quinta-feira;08:00:00;PR;116.0;122.3;CURITIBA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;0;2;0;0;0;2;1;-25.56857207;-49.31023179;SPRF-PR;DEL01-PR;UOP03-DEL01-PR;122.3;-25.56857207;-49.31023179;2023-01-12;2023;1;2023-01;8;Manha;0;0;2;3
498691;2023-01-12;quinta-feira;09:40:00;PR;476.0;124;CURITIBA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;1;0;0;0;1;0;0;1;-25.399845;-49.215855;SPRF-PR;DEL01-PR;UOP01-DEL01-PR;124.0;-25.399845;-49.215855;2023-01-12;2023;1;2023-01;9;Manha;0;0;0;3
498713;2023-01-12;quinta-feira;12:25:00;PR;277.0;95;CURITIBA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Não Informado;Sim;4;0;1;0;3;0;1;2;-25.43104166;-49.32644974;SPRF-PR;DEL01-PR;UAP06-DEL01-PR;95.0;-25.43104166;-49.32644974;2023-01-12;2023;1;2023-01;12;Tarde;0;0;1;3
498805;2023-01-12;quinta-feira;21:50:00;PR;476.0;140;CURITIBA;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Não Informado;Sim;2;0;0;1;1;0;1;1;-25.520693;-49.294121;SPRF-PR;DEL01-PR;UOP03-DEL01-PR;140.0;-25.520693;-49.294121;2023-01-12;2023;1;2023-01;21;Noite;0;1;3;3
498677;2023-01-12;quinta-feira;09:00:00;PR;469.0;15;FOZ DO IGUACU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-25.5813;-54.5315;SPRF-PR;DEL05-PR;UOP04-DEL05-PR;15.0;-25.5813;-54.5315;2023-01-12;2023;1;2023-01;9;Manha;0;0;1;3
498646;2023-01-12;quinta-feira;05:40:00;PR;277.0;363;GUARAPUAVA;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Não Informado;Não;7;0;2;3;2;0;5;3;-25.41399419;-51.67554517;SPRF-PR;DEL08-PR;UOP01-DEL08-PR;363.0;-25.41399419;-51.67554517;2023-01-12;2023;1;2023-01;5;Madrugada;0;1;11;3
498775;2023-01-12;quinta-feira;18:30:00;PR;476.0;202;LAPA;Chuva;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;Não;5;0;2;3;0;0;5;2;-25.776426;-49.774784;SPRF-PR;DEL01-PR;UAP06-DEL01-PR;202.0;-25.776426;-49.774784;2023-01-12;2023;1;2023-01;18;Noite;0;1;11;3
498632;2023-01-12;quinta-feira;00:35:00;PR;369.0;391;MAMBORE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Interseção de vias;Não;4;0;4;0;0;0;4;1;-24.28219137;-52.54579609;SPRF-PR;DEL04-PR;UOP03-DEL04-PR;391.0;-24.28219137;-52.54579609;2023-01-12;2023;1;2023-01;0;Madrugada;0;0;4;3
498765;2023-01-12;quinta-feira;17:40:00;PR;376.0;186.1;MARIALVA;Ausência de reação do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Não Informado;Sim;1;0;0;1;0;0;1;1;-23.45643624;-51.84510713;SPRF-PR;DEL09-PR;UOP01-DEL09-PR;186.1;-23.45643624;-51.84510713;2023-01-12;2023;1;2023-01;17;Tarde;0;1;3;3
498720;2023-01-12;quinta-feira;13:20:00;PR;376.0;304;MAUA DA SERRA;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Não Informado;Não;5;0;0;0;5;0;0;1;-23.952969;-51.114033;SPRF-PR;DEL07-PR;UOP02-DEL07-PR;304.0;-23.952969;-51.114033;2023-01-12;2023;1;2023-01;13;Tarde;0;0;0;3
498687;2023-01-12;quinta-feira;09:50:00;PR;277.0;48.5;MORRETES;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-25.59302836;-48.88200785;SPRF-PR;DEL01-PR;UOP01-DEL01-PR;48.5;-25.59302836;-48.88200785;2023-01-12;2023;1;2023-01;9;Manha;0;0;1;3
498731;2023-01-12;quinta-feira;14:45:00;PR;376.0;309.8;ORTIGUEIRA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Não;1;0;1;0;0;0;1;1;-23.9819395;-51.08543873;SPRF-PR;DEL07-PR;UOP02-DEL07-PR;309.8;-23.9819395;-51.08543873;2023-01-12;2023;1;2023-01;14;Tarde;0;0;1;3
498659;2023-01-12;quinta-feira;07:20:00;PR;158.0;537.7;PATO BRANCO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Não Informado;Não;2;0;1;0;1;0;1;2;-26.24774787;-52.70513312;SPRF-PR;DEL02-PR;UOP01-DEL02-PR;537.7;-26.24774787;-52.70513312;2023-01-12;2023;1;2023-01;7;Manha;0;0;1;3
498743;2023-01-12;quinta-feira;16:30:00;PR;116.0;102;SAO JOSE DOS PINHAIS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-25.550639;-49.15025;SPRF-PR;DEL01-PR;UOP07-DEL01-PR;102.0;-25.550639;-49.15025;2023-01-12;2023;1;2023-01;16;Tarde;0;0;1;3
507148;2023-01-12;quinta-feira;15:00:00;PR;376.0;630;SAO JOSE DOS PINHAIS;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;5;0;4;0;1;0;4;2;-25.695757;-49.144882;SPRF-PR;DEL01-PR;UOP04-DEL01-PR;630.0;-25.695757;-49.144882;2023-01-12;2023;1;2023-01;15;Tarde;0;0;4;3
498818;2023-01-12;quinta-feira;20:45:00;PR;153.0;230;TIBAGI;Problema com o freio;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-24.69481407;-50.44265696;SPRF-PR;DEL03-PR;UOP02-DEL03-PR;230.0;-24.69481407;-50.44265696;2023-01-12;2023;1;2023-01;20;Noite;0;0;0;3
498715;2023-01-12;quinta-feira;11:05:00;PR;369.0;444.5;UBIRATA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;3;0;3;0;0;0;3;1;-24.5396;-52.9474;SPRF-PR;DEL04-PR;UOP03-DEL04-PR;444.5;-24.5396;-52.9474;2023-01-12;2023;1;2023-01;11;Manha;0;0;3;3
498779;2023-01-12;quinta-feira;18:30:00;RJ;116.0;267.9;BARRA MANSA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Fatais;Anoitecer;Crescente;Nublado;Dupla;Curva;Não;1;1;0;0;0;0;0;1;-22.58964229;-44.10482516;SPRF-RJ;DEL07-RJ;UOP02-DEL07-RJ;267.9;-22.58964229;-44.10482516;2023-01-12;2023;1;2023-01;18;Noite;1;1;5;3
498703;2023-01-12;quinta-feira;12:15:00;RJ;101.0;70;CAMPOS DOS GOYTACAZES;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-21.781011;-41.373363;SPRF-RJ;DEL08-RJ;UOP02-DEL08-RJ;70.0;-21.781011;-41.373363;2023-01-12;2023;1;2023-01;12;Tarde;0;0;1;3
498796;2023-01-12;quinta-feira;19:50:00;RJ;101.0;47;CAMPOS DOS GOYTACAZES;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-21.61569864;-41.31549776;SPRF-RJ;DEL08-RJ;UOP01-DEL08-RJ;47.0;-21.61569864;-41.31549776;2023-01-12;2023;1;2023-01;19;Noite;0;1;3;3
498807;2023-01-12;quinta-feira;19:00:00;RJ;116.0;1;CARMO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Sim;2;0;1;0;1;0;1;2;-21.87699144;-42.66755104;SPRF-RJ;DEL04-RJ;UOP02-DEL04-RJ;1.0;-21.87699144;-42.66755104;2023-01-12;2023;1;2023-01;19;Noite;0;0;1;3
498712;2023-01-12;quinta-feira;12:30:00;RJ;40.0;111;DUQUE DE CAXIAS;Demais falhas na via;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;2;0;0;0;2;1;-22.691868;-43.287453;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ;111.0;-22.691868;-43.287453;2023-01-12;2023;1;2023-01;12;Tarde;0;0;2;3
498727;2023-01-12;quinta-feira;14:20:00;RJ;116.0;140;DUQUE DE CAXIAS;Demais falhas mecânicas ou elétricas;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22.6466198;-43.21112001;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ;140.0;-22.6466198;-43.21112001;2023-01-12;2023;1;2023-01;14;Tarde;0;0;1;3
507916;2023-01-12;quinta-feira;06:00:00;RJ;40.0;120.8;DUQUE DE CAXIAS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-22.77280597;-43.28626763;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ;120.8;-22.77280597;-43.28626763;2023-01-12;2023;1;2023-01;6;Manha;0;0;1;3
498815;2023-01-12;quinta-feira;21:40:00;RJ;493.0;19;GUAPIMIRIM;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Sim;6;0;0;4;2;0;4;2;-22.6663848;-43.02770248;SPRF-RJ;DEL02-RJ;UOP04-DEL02-RJ;19.0;-22.6663848;-43.02770248;2023-01-12;2023;1;2023-01;21;Noite;0;1;12;3
498738;2023-01-12;quinta-feira;15:00:00;RJ;493.0;120;ITAGUAI;Pista esburacada;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Sim;4;0;2;0;2;0;2;2;-22.88125598;-43.82592201;SPRF-RJ;DEL01-RJ;UOP04-DEL01-RJ;120.0;-22.88125598;-43.82592201;2023-01-12;2023;1;2023-01;15;Tarde;0;0;2;3
498668;2023-01-12;quinta-feira;04:20:00;RJ;356.0;49;ITAPERUNA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-21.25281194;-41.78347349;SPRF-RJ;DEL08-RJ;UOP03-DEL08-RJ;49.0;-21.25281194;-41.78347349;2023-01-12;2023;1;2023-01;4;Madrugada;0;0;1;3
498785;2023-01-12;quinta-feira;18:45:00;RJ;116.0;328;ITATIAIA;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Não Informado;Não;4;0;3;0;1;0;3;1;-22.504513;-44.603971;SPRF-RJ;DEL07-RJ;UOP02-DEL07-RJ;328.0;-22.504513;-44.603971;2023-01-12;2023;1;2023-01;18;Noite;0;0;3;3
498710;2023-01-12;quinta-feira;09:15:00;RJ;101.0;428;MANGARATIBA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Não Informado;Sim;2;0;0;1;1;0;1;2;-22.93391858;-43.9899979;SPRF-RJ;DEL03-RJ;UOP01-DEL03-RJ;428.0;-22.93391858;-43.9899979;2023-01-12;2023;1;2023-01;9;Manha;0;1;3;3
498745;2023-01-12;quinta-feira;13:50:00;RJ;101.0;329;NITEROI;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-22.86939305;-43.175642;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ;329.0;-22.86939305;-43.175642;2023-01-12;2023;1;2023-01;13;Tarde;0;0;0;3
502526;2023-01-12;quinta-feira;07:10:00;RJ;101.0;324;NITEROI;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;4;0;1;0;3;0;1;2;-22.87381074;-43.12640997;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ;324.0;-22.87381074;-43.12640997;2023-01-12;2023;1;2023-01;7;Manha;0;0;1;3
498787;2023-01-12;quinta-feira;19:58:00;RJ;101.0;330;RIO DE JANEIRO;Demais falhas mecânicas ou elétricas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Não Informado;Sim;3;0;0;1;2;0;1;2;-22.8684989;-43.18548699;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ;330.0;-22.8684989;-43.18548699;2023-01-12;2023;1;2023-01;19;Noite;0;1;3;3
498808;2023-01-12;quinta-feira;20:20:00;RJ;101.0;385;RIO DE JANEIRO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-22.88064129;-43.63218994;SPRF-RJ;DEL01-RJ;UOP04-DEL01-RJ;385.0;-22.88064129;-43.63218994;2023-01-12;2023;1;2023-01;20;Noite;0;0;0;3
498681;2023-01-12;quinta-feira;08:50:00;RJ;356.0;163;SAO JOAO DA BARRA;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;2;0;0;0;2;1;-21.70969582;-41.14093103;SPRF-RJ;DEL08-RJ;UOP02-DEL08-RJ;163.0;-21.70969582;-41.14093103;2023-01-12;2023;1;2023-01;8;Manha;0;0;2;3
498674;2023-01-12;quinta-feira;08:15:00;RN;304.0;301;MACAIBA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-5.87657067;-35.30647289;SPRF-RN;DEL01-RN;UOP02-DEL01-RN;301.0;-5.87657067;-35.30647289;2023-01-12;2023;1;2023-01;8;Manha;0;0;1;3
498666;2023-01-12;quinta-feira;07:29:00;RN;110.0;49.2;MOSSORO;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-5.21765225;-37.32869983;SPRF-RN;DEL04-RN;UOP01-DEL04-RN;49.2;-5.21765225;-37.32869983;2023-01-12;2023;1;2023-01;7;Manha;0;0;1;3
498754;2023-01-12;quinta-feira;17:15:00;RN;101.0;97;NATAL;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-5.85758898;-35.21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN;97.0;-5.85758898;-35.21271205;2023-01-12;2023;1;2023-01;17;Tarde;0;0;1;3
498777;2023-01-12;quinta-feira;19:15:00;RN;101.0;97;NATAL;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-5.85758898;-35.21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN;97.0;-5.85758898;-35.21271205;2023-01-12;2023;1;2023-01;19;Noite;0;0;1;3
498767;2023-01-12;quinta-feira;18:34:00;RN;101.0;107;PARNAMIRIM;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-5.91920796;-35.26412409;SPRF-RN;DEL01-RN;UOP01-DEL01-RN;107.0;-5.91920796;-35.26412409;2023-01-12;2023;1;2023-01;18;Noite;0;0;1;3
498735;2023-01-12;quinta-feira;13:00:00;RO;435.0;86;COLORADO DO OESTE;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Sim;2;0;1;0;1;0;1;2;-13.12026846;-60.54055407;SPRF-RO;DEL04-RO;UOP02-DEL04-RO;86.0;-13.12026846;-60.54055407;2023-01-12;2023;1;2023-01;13;Tarde;0;0;1;3
